cell_id,group
mfhcogik-1,RBC
mfhcpajj-1,Erythroblast
mfheofhd-1,Erythroblast
mfhfbhdh-1,Late Erythroid
mfhfpjic-1,Late Erythroid
mfhglmjd-1,Pre-Pro B
mfhicbmk-1,Late Erythroid
mfhlalhf-1,Late Erythroid
mfhmggln-1,Late Erythroid
mfhnbcmi-1,Late Erythroid
mfhpjgce-1,Erythroblast
mfiabeic-1,Late Erythroid
mfiacihp-1,Late Erythroid
mfibbnce-1,Late Erythroid
mfichhca-1,Erythroblast
mfidgeel-1,Adipo-MSC
mfifjggp-1,Neutrophil
mfigacge-1,RBC
mfiigpcp-1,Pre-Pro B
mfilbcoj-1,Monocyte
mfiojihd-1,CD4+ T-Cell
mfjblned-1,Late Erythroid
mfjdjdkf-1,Late Myeloid
mfjebhmi-1,RBC
mfjebpkh-1,Late Erythroid
mfjeflnh-1,Late Erythroid
mfjfapah-1,Erythroblast
mfjhiamb-1,Late Erythroid
mfjiclog-1,Late Erythroid
mfjlcbim-1,Late Erythroid
mfjmjagh-1,Erythroblast
mfjnbmei-1,Late Erythroid
mfjnkgmg-1,Erythroblast
mfjnohmi-1,Erythroblast
mfkehoea-1,Neutrophil
mfkfhgmo-1,Erythroblast
mfkgekpb-1,Erythroblast
mfkhgfmc-1,RBC
mfkicofn-1,RBC
mfkipoip-1,Neutrophil
mfkjcjhe-1,Macrophages
mfkjipkd-1,Late Myeloid
mfkmdjhn-1,Late Erythroid
mfknfado-1,RBC
mfknfina-1,Adipo-MSC
mfknjpfc-1,RBC
mfkpnbin-1,RBC
mflajnhi-1,Neutrophil
mflapojl-1,Pre-Pro B
mflbjgei-1,Late Erythroid
mfldcebj-1,Late Myeloid
mfldlobb-1,Late Erythroid
mflemhmm-1,Late Erythroid
mflfgdcj-1,RBC
mflggbfn-1,Neutrophil
mflhajnh-1,Late Erythroid
mflippfa-1,RBC
mfljdabf-1,RBC
mfljklgf-1,Neutrophil
mfllaamj-1,MEP
mflnkibh-1,Mature B
mfmaplde-1,RBC
mfmbpemm-1,Late Myeloid
mfmcbgca-1,RBC
mfmcdnha-1,RBC
mfmcepch-1,Late Erythroid
mfmdbbig-1,Pre-B
mfmddipi-1,Megakaryocyte
mfmfeicd-1,Pre-Pro B
mfmfmbcm-1,RBC
mfmgaefk-1,Mature B
mfmgbcml-1,Monocyte
mfmgeaca-1,Late Erythroid
mfmikbjm-1,Late Erythroid
mfmjmedm-1,RBC
mfmlcibg-1,Late Erythroid
mfmljkkg-1,Late Erythroid
mfmmaeoe-1,RBC
mfmngcea-1,Late Erythroid
mfmnjoek-1,Late Erythroid
mfmnkdpj-1,RBC
mfmpfibl-1,RBC
mfnahcih-1,RBC
mfnbekgl-1,Late Erythroid
mfndafco-1,Erythroblast
mfnelhpe-1,Plasma Cell
mfnenpgc-1,RBC
mfnfckpp-1,RBC
mfngflcn-1,RBC
mfniginb-1,RBC
mfnimomh-1,Monocyte
mfnkdfid-1,VSMC
mfnldjld-1,Neutrophil
mfnlmlco-1,RBC
mfnncbib-1,Late Erythroid
mfnnpaji-1,MEP
mfobioeg-1,RBC
mfoblihb-1,Late Erythroid
mfodanco-1,Late Erythroid
mfodapjg-1,RBC
mfofanbl-1,Late Erythroid
mfofoenk-1,RBC
mfofpjcm-1,RBC
mfohablf-1,Late Erythroid
mfojkpgb-1,Late Erythroid
mfokmell-1,CD8+ T-Cell
mfolegpc-1,Late Erythroid
mfolgkch-1,RBC
mfolnnin-1,RBC
mfombaap-1,RBC
mfpbknph-1,RBC
mfpcobha-1,Late Erythroid
mfpdhimh-1,Monocyte
mfpdpcan-1,RBC
mfpeaggm-1,RBC
mfpfdmlf-1,GMP
mfpfopkc-1,Mature B
mfphgngd-1,Mature B
mfphmfnn-1,Plasma Cell
mfpihjpj-1,APOD+ MSC
mfplpkhp-1,Pro-B
mfpmadif-1,Early Myeloid Progenitor
mfpoecmg-1,Neutrophil
mfppkmfg-1,Neutrophil
mgaaeide-1,APOD+ MSC
mgacpohg-1,RBC
mgadkbif-1,Late Erythroid
mgaekcii-1,Erythroblast
mgafiecf-1,Neutrophil
mgahknnb-1,Late Erythroid
mgajbdhn-1,Erythroblast
mgajblim-1,Late Erythroid
mgakpfpo-1,RBC
mganfokj-1,Late Myeloid
mganjnnj-1,Monocyte
mgaoahgo-1,Megakaryocyte
mgbamknj-1,Megakaryocyte
mgbdmicd-1,Pre-Pro B
mgbecoai-1,Megakaryocyte
mgbfhhdf-1,Neutrophil
mgbhbngi-1,Cycling HSPC
mgbhhcdp-1,Pro-B
mgbjjjee-1,Late Myeloid
mgbjlfmj-1,Megakaryocyte
mgbkfaij-1,Neutrophil
mgbkipmf-1,RBC
mgbnbhmp-1,Early Myeloid Progenitor
mgboacgf-1,Pre-B
mgbodjoh-1,APOD+ MSC
mgbofclc-1,Late Erythroid
mgbogfep-1,MEP
mgbolfkb-1,RBC
mgbpbjhf-1,Late Erythroid
mgbpneee-1,Late Erythroid
mgcappbl-1,RBC
mgcbimoi-1,Late Erythroid
mgccebfm-1,Erythroblast
mgcclibd-1,Erythroblast
mgceopkm-1,Late Erythroid
mgcfpkol-1,Late Erythroid
mgcgjcej-1,Late Erythroid
mgchgcab-1,Late Erythroid
mgcjilcf-1,RBC
mgckdabm-1,Late Erythroid
mgcklhgp-1,Late Erythroid
mgclmkom-1,Late Erythroid
mgcmiolm-1,Neutrophil
mgcmmamg-1,Late Erythroid
mgcnaeoc-1,RBC
mgcnnole-1,Late Erythroid
mgcpdiep-1,RBC
mgdangba-1,RBC
mgdbbijk-1,Pre-B
mgdccanm-1,Late Erythroid
mgdddmob-1,RBC
mgddigak-1,RBC
mgdegehh-1,Megakaryocyte
mgdepdid-1,GMP
mgdgnddl-1,RBC
mgdjnnfj-1,RBC
mgdnmgpa-1,Adipo-MSC
mgdpcfhj-1,RBC
mgebankp-1,Megakaryocyte
mgechcoc-1,Pro-B
mgeckbio-1,Neutrophil
mgedhkfm-1,Neutrophil
mgegdlal-1,CD8+ T-Cell
mgegoinn-1,Late Myeloid
mgehjhgo-1,RBC
mgehkfll-1,Late Erythroid
mgekjbbb-1,RBC
mgeplaok-1,Pre-Pro B
mgfajpoe-1,Late Erythroid
mgfbdoac-1,Erythroblast
mgfbhjdo-1,Late Erythroid
mgfclabn-1,Late Erythroid
mgfcmmcj-1,RBC
mgfdnlib-1,Late Erythroid
mgfefnao-1,Neutrophil
mgfeingm-1,Late Erythroid
mgffjabd-1,RBC
mgfhicko-1,Late Erythroid
mgfjchen-1,RBC
mgfjnffp-1,RBC
mgflaief-1,Neutrophil
mgfljada-1,Late Erythroid
mgfoajpg-1,RBC
mggbbeei-1,RBC
mggbdlgb-1,RBC
mggbjfop-1,Late Erythroid
mggbjkll-1,Late Myeloid
mggcnong-1,Plasma Cell
mggdjdpn-1,Late Erythroid
mggfidcn-1,Late Erythroid
mggfjckm-1,Late Erythroid
mgggffko-1,Late Erythroid
mgghdmkh-1,CD8+ T-Cell
mggipleb-1,CLP
mggjkamh-1,CD8+ T-Cell
mggjohnj-1,CD8+ T-Cell
mggmkmcl-1,RBC
mggpgkej-1,Pre-Pro B
mggpkhbd-1,RBC
mghcebhj-1,Late Erythroid
mghcflga-1,Late Erythroid
mghfbbff-1,Late Erythroid
mghhafha-1,Erythroblast
mghhccbd-1,Late Myeloid
mghhnmbe-1,Early Myeloid Progenitor
mghjcoia-1,RBC
mghjjaog-1,Late Erythroid
mghkfgia-1,THY1+ MSC
mghkndgi-1,Late Erythroid
mghmbjea-1,Late Erythroid
mghnflif-1,RBC
mghpeeep-1,Late Erythroid
mghpgood-1,Late Erythroid
mgibahhc-1,Pre-Pro B
mgibkbla-1,Osteo-MSC
mgibmgcm-1,Pre-Pro B
mgicgooo-1,GMP
mgihcjof-1,THY1+ MSC
mgijmpcn-1,Neutrophil
mgikbjjc-1,Pro-B
mgikolhp-1,Plasma Cell
mgildahg-1,Mature B
mgimmdmg-1,Osteoblast
mginceel-1,RBC
mgiondpe-1,THY1+ MSC
mgionjba-1,Early Myeloid Progenitor
mgipjbmd-1,Mature B
mgjbggmn-1,Osteo-MSC
mgjckecl-1,Ba/Eo/Ma
mgjdpopd-1,Pro-B
mgjfhjof-1,HSC
mgjjifgb-1,Cycling HSPC
mgjjioge-1,Plasma Cell
mgjjjmbf-1,Neutrophil
mgjnahhm-1,RBC
mgjnhahn-1,Plasma Cell
mgjpmjam-1,Pre-Pro B
mgkdigoi-1,MEP
mgkdkgca-1,Macrophages
mgkefhjl-1,Ba/Eo/Ma
mgkfggpc-1,GMP
mgkgcaok-1,Pre-B
mgkgolnn-1,Megakaryocyte
mgkhajjm-1,Late Erythroid
mgkjakik-1,Macrophages
mgkleaoc-1,CD8+ T-Cell
mgkmigoc-1,Plasma Cell
mgkmlklg-1,Early Myeloid Progenitor
mgkocdol-1,Monocyte
mgkohlmo-1,Ba/Eo/Ma
mgkpmjbe-1,Pro-B
mglampdh-1,Ba/Eo/Ma
mglbkige-1,Ba/Eo/Ma
mgldmcef-1,RBC
mgldohpe-1,Monocyte
mgledgho-1,Pre-B
mgleiagm-1,Mature B
mgleomfl-1,Neutrophil
mglfddgo-1,Fibro-MSC
mglfkkkp-1,Late Erythroid
mglhghlh-1,CD8+ T-Cell
mglhgmeg-1,pDC
mglhiban-1,MEP
mglhmpeg-1,Pro-B
mglibbmo-1,Neutrophil
mglieefk-1,Pro-B
mgllfpok-1,SEC
mgllkhfl-1,Neutrophil
mglmlndp-1,CD4+ T-Cell
mglmpdnf-1,Plasma Cell
mglpnffc-1,Mature B
mgmaiiob-1,APOD+ MSC
mgmaincc-1,AEC
mgmakaek-1,Late Myeloid
mgmamfla-1,THY1+ MSC
mgmclbfa-1,Fibro-MSC
mgmcofak-1,SEC
mgmdfnad-1,AEC
mgmdiokp-1,CD4+ T-Cell
mgmfofco-1,Pre-Pro B
mgmggcpm-1,Monocyte
mgmhhpdk-1,Late Myeloid
mgmjpckc-1,Late Myeloid
mgmkdhfk-1,AEC
mgmmmmmo-1,AEC
mgmohgda-1,Neutrophil
mgmoijpl-1,RBC
mgmpfknd-1,Late Erythroid
mgnaklfk-1,Late Myeloid
mgnandpk-1,Monocyte
mgncpkdj-1,Late Erythroid
mgnecjfm-1,GMP
mgnedcgn-1,RBC
mgnehkgi-1,GMP
mgnflmbm-1,Plasma Cell
mgnfmpck-1,Early Myeloid Progenitor
mgnggafg-1,Fibro-MSC
mgnhbmom-1,Plasma Cell
mgnkapca-1,GMP
mgnlbhfa-1,Early Myeloid Progenitor
mgnldncp-1,GMP
mgnlgbpb-1,Osteo-MSC
mgnlidli-1,Early Myeloid Progenitor
mgnmjgaa-1,Cycling HSPC
mgnmjjmg-1,GMP
mgnmlhac-1,SEC
mgnofhpd-1,Plasma Cell
mgocfjmm-1,Ba/Eo/Ma
mgocogbg-1,Plasma Cell
mgodhohe-1,GMP
mgodhpfc-1,Early Myeloid Progenitor
mgodjadm-1,Osteo-MSC
mgodmkdh-1,GMP
mgogifod-1,GMP
mgogpemj-1,Plasma Cell
mgomaggp-1,CD8+ T-Cell
mgoonkbm-1,RBC
mgpdgbma-1,Late Erythroid
mgpekdbm-1,Ba/Eo/Ma
mgpigilb-1,Adipo-MSC
mgpikapd-1,Pre-Pro B
mgpillgk-1,Pre-B
mgpkfcoc-1,Plasma Cell
mgpkipmi-1,Late Myeloid
mgplcopi-1,CLP
mgplkckp-1,Late Erythroid
mgpohgln-1,Late Myeloid
mgpoomkk-1,Late Erythroid
mhacmkca-1,RBC
mhacmlpl-1,Megakaryocyte
mhadajdd-1,Neutrophil
mhadnfek-1,Neutrophil
mhaegogd-1,Macrophages
mhaemdif-1,RBC
mhagcppf-1,Neutrophil
mhahfahf-1,Late Erythroid
mhakebog-1,Neutrophil
mhalnljh-1,RBC
mhamhnio-1,Monocyte
mhammchj-1,APOD+ MSC
mhamnink-1,Late Myeloid
mhanjngi-1,RBC
mhapicpm-1,Monocyte
mhbanhjh-1,RBC
mhbcadkj-1,Late Myeloid
mhbejmmd-1,Fibro-MSC
mhbekfol-1,Erythroblast
mhbfcjoe-1,Macrophages
mhbffcal-1,Late Erythroid
mhbjkafo-1,Erythroblast
mhbkanpa-1,Late Myeloid
mhbkdfno-1,Late Erythroid
mhbkicjb-1,Late Erythroid
mhbkjmcc-1,Late Erythroid
mhbkongi-1,RBC
mhbobpdp-1,Late Erythroid
mhbodbig-1,RBC
mhbpdoch-1,Erythroblast
mhcboedl-1,Erythroblast
mhcccefh-1,Late Erythroid
mhccfege-1,Megakaryocyte
mhcdbfhi-1,RBC
mhcemcin-1,RBC
mhcepjia-1,Erythroblast
mhcfalag-1,RBC
mhcgedpb-1,Early Myeloid Progenitor
mhcjbpfa-1,CLP
mhcjdebh-1,Mature B
mhclbjef-1,Late Myeloid
mhclffho-1,Cycling HSPC
mhcloekf-1,Late Myeloid
mhcmbnll-1,Early Myeloid Progenitor
mhcofikk-1,Late Myeloid
mhdbmfnk-1,Late Myeloid
mhdcbnif-1,Late Erythroid
mhdcfeob-1,Early Myeloid Progenitor
mhdcmoha-1,Late Erythroid
mhdefoba-1,Erythroblast
mhdfpkjo-1,Erythroblast
mhdgfeoa-1,CD4+ T-Cell
mhdhfejh-1,Late Erythroid
mhdjdjdd-1,RBC
mhdjjfco-1,Late Erythroid
mhdmbbdn-1,Late Erythroid
mhdngkpf-1,Macrophages
mhdoegbf-1,Erythroblast
mheaeoia-1,RBC
mhedgngg-1,Late Myeloid
mhefmoka-1,Late Myeloid
mheiacle-1,Neutrophil
mhejbgbn-1,Early Myeloid Progenitor
mhekfbam-1,Late Myeloid
mhekhagi-1,Erythroblast
mhekkcbn-1,Late Myeloid
mhelmkli-1,Erythroblast
mhemmmge-1,Neutrophil
mhenkchk-1,Early Myeloid Progenitor
mhepjmaj-1,Erythroblast
mhepmehl-1,Late Erythroid
mhfcngjl-1,Erythroblast
mhfecjcg-1,Late Erythroid
mhfegddl-1,Late Erythroid
mhfiinpm-1,Late Erythroid
mhfkaeje-1,Late Erythroid
mhfmgfhi-1,Erythroblast
mhfnlien-1,RBC
mhfomdhi-1,RBC
mhgaophp-1,Late Myeloid
mhgbfmdf-1,RBC
mhgbijem-1,Cycling HSPC
mhgckgpf-1,Osteoblast
mhgdbchd-1,RBC
mhgdgdeo-1,Late Myeloid
mhgdgnpg-1,Osteo-MSC
mhgeaabn-1,Late Myeloid
mhgemoil-1,Pre-B
mhgfajjd-1,RBC
mhgffaob-1,Late Erythroid
mhgfpfad-1,RBC
mhgfpfep-1,Pre-B
mhgidbkm-1,RBC
mhglemhk-1,Late Erythroid
mhgnannn-1,RBC
mhgnhfpl-1,Osteo-MSC
mhgoaocg-1,RBC
mhhaefgb-1,RBC
mhhbaemo-1,RBC
mhhbekjl-1,RBC
mhhbkbcn-1,RBC
mhhbobhn-1,Late Myeloid
mhhcoebb-1,Late Myeloid
mhhdbdkj-1,Late Myeloid
mhhhpphp-1,RBC
mhhkpfon-1,Macrophages
mhhldnoa-1,Late Myeloid
mhhlpkoc-1,RBC
mhiajlmh-1,Late Myeloid
mhicfijh-1,Neutrophil
mhidndjm-1,RBC
mhidnggb-1,Late Erythroid
mhidoffg-1,Late Erythroid
mhigpijp-1,RBC
mhionfod-1,Late Myeloid
mhipcghi-1,Late Erythroid
mhjagdne-1,Late Erythroid
mhjcnblb-1,Late Myeloid
mhjdemfk-1,Late Erythroid
mhjdnabc-1,Neutrophil
mhjdohha-1,Late Myeloid
mhjejfll-1,Late Myeloid
mhjeohnk-1,RBC
mhjfjmdd-1,GMP
mhjfpbne-1,Pre-Pro B
mhjgcini-1,RBC
mhjgcjif-1,Pre-B
mhjhbecf-1,Erythroblast
mhjibgda-1,RBC
mhjklgef-1,Late Erythroid
mhjljegi-1,Late Erythroid
mhjlnnae-1,Erythroblast
mhjpjcpo-1,Erythroblast
mhkafoeo-1,Pre-Pro B
mhkcknoj-1,Late Erythroid
mhkcpaig-1,RBC
mhkddhkp-1,Late Erythroid
mhkemlgl-1,Late Erythroid
mhkeodoc-1,Monocyte
mhkepkgn-1,Late Erythroid
mhkfchhp-1,Late Erythroid
mhkfkibo-1,Late Myeloid
mhkglhlk-1,Monocyte
mhkhofil-1,RBC
mhkjdfjm-1,RBC
mhkjocec-1,Late Erythroid
mhkklkif-1,Late Myeloid
mhkmoeel-1,Late Myeloid
mhknnnhi-1,CD8+ T-Cell
mhkobcnd-1,Late Myeloid
mhlbhfok-1,Macrophages
mhlbkpoj-1,RBC
mhlcipip-1,MEP
mhleehab-1,RBC
mhlfdkdg-1,Late Myeloid
mhlfhnkd-1,Late Erythroid
mhlgaehe-1,CD8+ T-Cell
mhlhcdbp-1,RBC
mhlhfila-1,Late Myeloid
mhlhkhek-1,Neutrophil
mhljcgod-1,Neutrophil
mhljeegm-1,Late Myeloid
mhljlcbh-1,Late Myeloid
mhlkeoni-1,Late Myeloid
mhllnggi-1,MEP
mhlmdbhk-1,Late Myeloid
mhlmfkin-1,RBC
mhlncimd-1,Late Myeloid
mhlocmof-1,RBC
mhlodapb-1,RBC
mhlohpep-1,Late Erythroid
mhmbopda-1,Late Erythroid
mhmfjmcn-1,RBC
mhmfmpfn-1,RBC
mhmigkib-1,Neutrophil
mhmipbdb-1,Mature B
mhnchckf-1,RBC
mhncjnpc-1,Macrophages
mhnckkci-1,RBC
mhnclfhl-1,Pre-B
mhndmnif-1,RBC
mhndpohm-1,RBC
mhnebcbh-1,Late Erythroid
mhnjajph-1,Late Myeloid
mhnjbmjf-1,Late Erythroid
mhnjcflk-1,Neutrophil
mhnjihdf-1,Pre-Pro B
mhnmfgki-1,Late Erythroid
mhnmkmlg-1,Pre-Pro B
mhnocjah-1,RBC
mhnpmhij-1,Neutrophil
mhoapkng-1,Late Erythroid
mhobmcmi-1,RBC
mhocfjge-1,RBC
mhocijka-1,Late Erythroid
mhodgpnj-1,Pre-Pro B
mhogcoja-1,RBC
mhogpcoj-1,Megakaryocyte
mhohbaag-1,Neutrophil
mhohhaeg-1,Neutrophil
mhojffgm-1,RBC
mhokfaab-1,RBC
mhokfcok-1,HSC
mhokhfak-1,RBC
mhooiccb-1,RBC
mhpbgnho-1,RBC
mhpemokg-1,RBC
mhpgdpka-1,Megakaryocyte
mhpgogkn-1,RBC
mhphafdo-1,RBC
mhpkiadp-1,Adipo-MSC
mhpknacb-1,Mature B
mhplnbbi-1,RBC
mhpmecfo-1,RBC
mhpmpnck-1,RBC
mhpocgbo-1,GMP
mhpoeknp-1,CLP
mhpoleik-1,RBC
miaaaiim-1,RBC
miaademd-1,RBC
miabgcln-1,RBC
miabmplk-1,Pre-B
miadcfba-1,RBC
miaekgac-1,Monocyte
miahnjai-1,Pre-B
mialkibc-1,CD4+ T-Cell
miamgepe-1,RBC
miamkejn-1,RBC
mianielg-1,RBC
miapicbi-1,HSC
mibaboam-1,Osteoblast
mibajdmc-1,Pre-Pro B
mibajlag-1,Late Myeloid
mibdghdk-1,Ba/Eo/Ma
mibdlagd-1,RBC
mibfbhja-1,Neutrophil
mibhhbek-1,Late Myeloid
mibinodg-1,Late Myeloid
miblbono-1,CD4+ T-Cell
miblkife-1,MEP
mibmepjp-1,Adipo-MSC
mibnnepo-1,Late Erythroid
micbekli-1,Erythroblast
micbjgbm-1,RBC
miccegfc-1,APOD+ MSC
miccgbik-1,Neutrophil
micenhdl-1,APOD+ MSC
micfiibf-1,RBC
michlnaj-1,MEP
micjbnmf-1,CLP
micjielm-1,Monocyte
micjkffe-1,GMP
micjmdbg-1,Pre-Pro B
mickhbjh-1,Erythroblast
miclmglc-1,Neutrophil
micmajca-1,RBC
micmlpfd-1,Late Erythroid
micnpljn-1,RBC
micolljo-1,RBC
midbbife-1,Late Erythroid
middclfn-1,RBC
midddfpk-1,RBC
midegdeb-1,APOD+ MSC
midelnmc-1,RBC
midfankl-1,SEC
midgphbl-1,Early Myeloid Progenitor
midhikko-1,THY1+ MSC
midimpaj-1,RBC
midlgnpe-1,Neutrophil
midmcgcg-1,RBC
midmhkod-1,Late Myeloid
midmidoj-1,RBC
midnphac-1,RBC
midpkbdk-1,RBC
mieannlf-1,Late Erythroid
miebplio-1,GMP
mieedlof-1,Pre-Pro B
mieeminc-1,Osteo-MSC
miegfiab-1,Fibro-MSC
miekehnp-1,RBC
miekodgk-1,Early Myeloid Progenitor
mielnmnk-1,Neutrophil
mieohdid-1,APOD+ MSC
mieonlkk-1,RBC
mifaakco-1,Neutrophil
mifcdmee-1,RBC
mifdbfcl-1,RBC
mifehdoo-1,Pro-B
miffbnjb-1,VSMC
mifhgmcm-1,AEC
mifhhbgc-1,Neutrophil
mifllegi-1,Neutrophil
miflmhbp-1,RBC
miflpfig-1,Neutrophil
mifnclkh-1,Neutrophil
mifnfccm-1,Monocyte
mifnifkc-1,Mature B
mifoagoh-1,Adipo-MSC
mifpgpdh-1,Pre-B
migadofp-1,Cycling HSPC
migcodfn-1,Late Myeloid
migcojid-1,GMP
migebema-1,GMP
mighdlpn-1,GMP
migigifp-1,Early Myeloid Progenitor
migljloi-1,Late Myeloid
migmdcdi-1,Monocyte
mignldag-1,RBC
migohcoh-1,THY1+ MSC
migpodob-1,Plasma Cell
mihaidkf-1,GMP
mihamjdm-1,RBC
mihbmien-1,RBC
mihbnchm-1,Late Myeloid
mihcjijm-1,Early Myeloid Progenitor
mihffdbh-1,Late Myeloid
mihfpkib-1,Late Myeloid
mihgmgfm-1,Early Myeloid Progenitor
mihjaeko-1,Pro-B
mihkdfeb-1,Pro-B
mihlfnee-1,CD8+ T-Cell
mihmapak-1,Monocyte
mihmgoih-1,CD4+ T-Cell
mihnnnnj-1,Mature B
miiabgeh-1,Adipo-MSC
miifmljn-1,RBC
miigmbmd-1,Neutrophil
miiiejbf-1,Neutrophil
miiimhil-1,Erythroblast
miikpjfe-1,Early Myeloid Progenitor
miiljffn-1,Erythroblast
miioofic-1,RBC
mijajgpd-1,Osteoblast
mijhbmin-1,Late Erythroid
mijilgfi-1,Pre-Pro B
mijjcinc-1,Monocyte
mijjjdgh-1,Late Erythroid
mijkmdjn-1,RBC
mijkpiif-1,THY1+ MSC
mijmjkkm-1,RBC
mijmkkkl-1,Late Erythroid
mijnnnan-1,RBC
mijogkjo-1,Early Myeloid Progenitor
mijonpmh-1,RBC
mijpjnbl-1,Plasma Cell
mijplapi-1,Macrophages
mikajdbc-1,Osteoblast
mikckdom-1,Early Myeloid Progenitor
mikdbpjp-1,Late Myeloid
mikdefld-1,GMP
mikefihb-1,GMP
mikfgfkl-1,Erythroblast
mikhkjme-1,Neutrophil
mikjelbm-1,Pro-B
miklaohm-1,Late Myeloid
miknlkhh-1,THY1+ MSC
miknoemm-1,MEP
milacmbn-1,RBC
milcpjjc-1,Pre-B
milfoneh-1,Late Myeloid
milkikcc-1,Fibro-MSC
mimbjaib-1,RBC
mimceoml-1,CD8+ T-Cell
mimedpii-1,Plasma Cell
mimegjio-1,Neutrophil
mimeihnd-1,Mature B
mimejopd-1,Plasma Cell
mimeknco-1,SEC
mimeooml-1,CLP
mimffijj-1,GMP
mimfihcf-1,Late Myeloid
mimghonn-1,Neutrophil
mimhhode-1,GMP
mimiikdi-1,Pre-B
mimjhnml-1,RBC
mimmooij-1,Adipo-MSC
mimnjhgi-1,Pro-B
minamemj-1,RBC
mincbpib-1,APOD+ MSC
minchefa-1,Pre-B
minddnea-1,CLP
minedlep-1,Plasma Cell
mingcbjd-1,VSMC
minhhpfp-1,Mature B
minhmdpa-1,Mature B
minjamkn-1,Macrophages
minlbgne-1,Neutrophil
minmbkha-1,Pre-B
minmfkoo-1,GMP
minnnkmc-1,RBC
minoglfc-1,HSC
minpclga-1,Adipo-MSC
minpgobc-1,Pro-B
mioadpfo-1,Late Erythroid
mioapbeg-1,Mature B
miochajo-1,Late Erythroid
mioeclme-1,Megakaryocyte
miofjedl-1,Pro-B
miofmcng-1,Monocyte
miohcceg-1,THY1+ MSC
mioihhim-1,GMP
mioillhl-1,Ba/Eo/Ma
miojjbkh-1,Mature B
miokepfo-1,Late Myeloid
miolghjo-1,MEP
miolhipd-1,Adipo-MSC
miomddal-1,Pro-B
miooebin-1,Adipo-MSC
mioofedk-1,Late Myeloid
miopkckc-1,Late Myeloid
mioppnmb-1,Macrophages
mipaiaff-1,Neutrophil
mipbekac-1,RBC
mipbmekn-1,RBC
mipcgojg-1,RBC
mipeoobg-1,Pre-B
mipgnipk-1,MEP
mipieiil-1,Adipo-MSC
mipjamgd-1,GMP
mipkhlcc-1,Late Myeloid
miplfcma-1,Pro-B
mipoeego-1,Pro-B
mippjplb-1,Early Myeloid Progenitor
mippllgf-1,Cycling HSPC
mjacpkcm-1,GMP
mjadlejc-1,Late Myeloid
mjafebmk-1,Late Myeloid
mjafhpmi-1,Late Myeloid
mjahcfgi-1,Late Myeloid
mjahglio-1,CD8+ T-Cell
mjaiaole-1,Pre-Pro B
mjaiidkf-1,Pro-B
mjaiinni-1,Pre-B
mjaimpje-1,CD8+ T-Cell
mjakghck-1,RBC
mjamkakl-1,Late Myeloid
mjanboip-1,Late Myeloid
mjanjbop-1,Late Erythroid
mjapolhe-1,RBC
mjbacdoj-1,Late Erythroid
mjbadiff-1,Early Myeloid Progenitor
mjbcfbka-1,Late Myeloid
mjbedogb-1,Late Erythroid
mjbfginn-1,pDC
mjbhjihe-1,RBC
mjbjmgfp-1,RBC
mjblgaeh-1,Plasma Cell
mjblncba-1,Osteoblast
mjbnlgnh-1,GMP
mjboabpd-1,Osteoblast
mjbpmmmd-1,Early Myeloid Progenitor
mjcamlhg-1,Late Myeloid
mjcfnbgi-1,Late Myeloid
mjcfnlce-1,RBC
mjcgicib-1,GMP
mjcgipgi-1,RBC
mjcglpof-1,Late Erythroid
mjchffcl-1,pDC
mjcjbglo-1,Monocyte
mjcjlpif-1,Pre-Pro B
mjckadal-1,Early Myeloid Progenitor
mjckijjo-1,RBC
mjclknfh-1,RBC
mjcmolak-1,Fibro-MSC
mjcnhjgc-1,Adipo-MSC
mjdapime-1,Ba/Eo/Ma
mjdcnmkk-1,Ba/Eo/Ma
mjddobgl-1,THY1+ MSC
mjdefbce-1,Pro-B
mjdghjpn-1,GMP
mjdloilj-1,Pre-B
mjdmfoka-1,GMP
mjdnfhco-1,Pro-B
mjdnfjjd-1,Neutrophil
mjdpcccp-1,Adipo-MSC
mjebeblg-1,Fibro-MSC
mjebibef-1,Pre-Pro B
mjecmllo-1,RBC
mjegaipp-1,Late Myeloid
mjegbdka-1,Late Myeloid
mjegigll-1,CLP
mjejemdf-1,VSMC
mjejmiem-1,Erythroblast
mjejoekj-1,GMP
mjeminkb-1,Neutrophil
mjepbjnh-1,Monocyte
mjepepdi-1,MEP
mjepgcno-1,Late Myeloid
mjfafibg-1,Late Erythroid
mjfcpgci-1,Mature B
mjfddfeg-1,Late Erythroid
mjfehbde-1,Adipo-MSC
mjffbjak-1,GMP
mjficfon-1,Late Erythroid
mjfikkmh-1,GMP
mjfjocil-1,Ba/Eo/Ma
mjfmiedg-1,Neutrophil
mjfnbnjg-1,Mature B
mjfnnigj-1,Osteoblast
mjfppfon-1,GMP
mjfpppeo-1,Ba/Eo/Ma
mjgamjla-1,Late Erythroid
mjgbnpac-1,pDC
mjgddojl-1,Pre-B
mjgdfelo-1,THY1+ MSC
mjgejach-1,RBC
mjgfcpfh-1,MEP
mjgkllef-1,Late Erythroid
mjgmgmgg-1,GMP
mjgmnekk-1,MEP
mjgnapfk-1,Monocyte
mjgoaeho-1,pDC
mjgomoia-1,Mature B
mjgplgpk-1,CD4+ T-Cell
mjhaapbc-1,Plasma Cell
mjhamlao-1,Pre-B
mjhebgfp-1,THY1+ MSC
mjhelnpa-1,THY1+ MSC
mjhfccbn-1,RBC
