"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"426",0,3.38992500463895,0.36,0.06,0,"1","STEAP3"
"427",0,3.39764608674165,0.344,0.046,0,"1","ANLN"
"428",0,4.13158339233569,0.331,0.034,0,"1","DHRS13"
"429",0,3.7478876970969,0.334,0.039,0,"1","TAL1"
"430",0,4.03668144561864,0.324,0.032,0,"1","KIF23"
"431",0,3.43921075371008,0.336,0.045,0,"1","SLC2A14"
"432",0,3.47822497315793,0.344,0.056,0,"1","PPOX"
"433",0,3.58555082290366,0.34,0.053,0,"1","RNF123"
"434",0,3.84175118732545,0.324,0.039,0,"1","KIF14"
"435",0,3.90960923471842,0.319,0.035,0,"1","CDC25C"
"436",0,3.06626734875205,0.346,0.063,0,"1","CENPU"
"437",0,3.81696192491893,0.316,0.034,0,"1","CDK1"
"438",0,3.05665518175249,0.339,0.058,0,"1","DTL"
"439",0,2.20603432784322,0.939,0.658,0,"1","RABGAP1L"
"440",0,3.99771304477018,0.31,0.033,0,"1","E2F8"
"441",0,4.12704565549831,0.304,0.029,0,"1","SLC6A9"
"442",0,3.69940327750112,0.313,0.039,0,"1","KIF2C"
"443",0,3.58719893084956,0.313,0.042,0,"1","XK"
"444",0,4.15429255122783,0.3,0.029,0,"1","ESCO2"
"445",0,3.65689974418018,0.305,0.042,0,"1","AC106795.3"
"446",0,3.65824235820186,0.298,0.035,0,"1","SPC24"
"447",0,3.64175067459718,0.295,0.034,0,"1","HJURP"
"448",0,3.40849883622046,0.308,0.047,0,"1","RFESD"
"449",0,3.77532459375515,0.294,0.033,0,"1","HMMR"
"450",0,4.11912859123021,0.294,0.034,0,"1","ACSL6"
"451",0,4.04698184240538,0.284,0.026,0,"1","ESPL1"
"452",0,4.19997416508613,0.278,0.024,0,"1","CKAP2L"
"453",0,4.11846341465341,0.278,0.027,0,"1","ANKLE1"
"454",0,3.73044419471666,0.281,0.031,0,"1","CDH1"
"455",0,3.78258225150758,0.282,0.034,0,"1","NEIL3"
"456",0,3.7583151086899,0.275,0.033,0,"1","KIF24"
"457",0,3.6795341367845,0.27,0.032,0,"1","CCNE1"
"458",0,3.73084407887324,0.268,0.033,0,"1","BUB1"
"459",0,4.35389222507356,0.254,0.022,0,"1","E2F7"
"460",0,4.02249869669438,0.256,0.026,0,"1","KIFC1"
"461",0,3.79260219134759,0.263,0.033,0,"1","KIF18A"
"462",0,1.73046483000347,0.913,0.69,0,"1","DLEU2"
"463",0,9.19142922459822,0.821,0.009,0,"2","ACAN"
"464",0,4.69885490579681,0.819,0.045,0,"2","ITGA10"
"465",0,4.98232531803051,0.831,0.061,0,"2","COL11A1"
"466",0,5.49640783197985,0.816,0.056,0,"2","COMP"
"467",0,3.44482106679259,0.945,0.192,0,"2","KCNMA1"
"468",0,5.71391552138007,0.882,0.15,0,"2","FN1"
"469",0,5.34942001750417,0.738,0.029,0,"2","NEBL"
"470",0,2.7441302557441,0.953,0.291,0,"2","SOX5"
"471",0,2.41146102374794,0.838,0.2,0,"2","DCN"
"472",0,4.38034351700867,0.724,0.095,0,"2","PLOD2"
"473",0,4.53767589005888,0.754,0.132,0,"2","GPC6"
"474",0,4.86372482105479,0.67,0.063,0,"2","PRELP"
"475",0,2.97887571813173,0.785,0.184,0,"2","MIR100HG"
"476",0,3.79010121786233,0.942,0.347,0,"2","TRPS1"
"477",0,3.97224158066324,0.725,0.134,0,"2","KCNQ5"
"478",0,4.72970439112699,0.674,0.084,0,"2","PAPSS2"
"479",0,3.92738390718121,0.754,0.178,0,"2","STK38L"
"480",0,5.2955947608987,0.601,0.028,0,"2","CPAMD8"
"481",0,3.85931278247461,0.66,0.094,0,"2","COLGALT2"
"482",0,2.34901628665933,0.795,0.229,0,"2","PSD3"
"483",0,2.88190953937035,0.807,0.243,0,"2","SAMD4A"
"484",0,3.85239598608517,0.673,0.11,0,"2","ZNF385B"
"485",0,4.23497224582691,0.619,0.056,0,"2","COL27A1"
"486",0,2.65462577943566,0.771,0.212,0,"2","ZNF704"
"487",0,3.85040421573862,0.608,0.059,0,"2","F13A1"
"488",0,3.28537182793609,0.824,0.281,0,"2","XYLT1"
"489",0,3.31603681421125,0.851,0.309,0,"2","WWP2"
"490",0,3.19598953028149,0.671,0.132,0,"2","NPAS3"
"491",0,2.01867471784462,0.919,0.381,0,"2","PLXDC2"
"492",0,3.25795764576922,0.621,0.086,0,"2","DANT2"
"493",0,6.1207033675116,0.555,0.023,0,"2","DNAH11"
"494",0,2.19796407309877,0.816,0.284,0,"2","UACA"
"495",0,3.51417945059755,0.639,0.112,0,"2","MFGE8"
"496",0,2.18883760565278,0.837,0.31,0,"2","MAGI2"
"497",0,5.80765079240232,0.539,0.013,0,"2","SCIN"
"498",0,2.31758603780628,0.734,0.21,0,"2","ABI3BP"
"499",0,2.79990366433357,0.666,0.142,0,"2","CHSY3"
"500",0,2.93827705315051,0.684,0.17,0,"2","KLHL29"
"501",0,2.43281564960491,0.69,0.179,0,"2","MTUS1"
"502",0,3.29061223589752,0.61,0.101,0,"2","BCAT1"
"503",0,2.56858578797273,0.642,0.145,0,"2","OSBPL10"
"504",0,2.77481102560806,0.884,0.389,0,"2","AOPEP"
"505",0,3.86796918754691,0.581,0.086,0,"2","CILP"
"506",0,4.27904632902474,0.529,0.035,0,"2","SDK2"
"507",0,3.77254774566743,0.577,0.09,0,"2","ADAMTS6"
"508",0,6.4352956786757,0.494,0.009,0,"2","TRPV4"
"509",0,2.87994899945703,0.65,0.166,0,"2","RAPH1"
"510",0,2.59521946014846,0.629,0.146,0,"2","MAGI2-AS3"
"511",0,5.45182182530019,0.497,0.016,0,"2","NGEF"
"512",0,7.54877640737986,0.482,0.004,0,"2","HAPLN1"
"513",0,3.23117941908635,0.591,0.114,0,"2","ZNF385D"
"514",0,5.62676215962919,0.495,0.018,0,"2","IFITM10"
"515",0,2.80622759263254,0.66,0.186,0,"2","FGFR1"
"516",0,2.70742472386753,0.642,0.168,0,"2","HECTD2"
"517",0,2.48078833928001,0.595,0.132,0,"2","PRUNE2"
"518",0,4.44125949414877,0.493,0.033,0,"2","AC027117.2"
"519",0,4.32322226167408,0.498,0.047,0,"2","CHST3"
"520",0,3.81865013918079,0.51,0.064,0,"2","FGF2"
"521",0,7.70180900240799,0.454,0.01,0,"2","AC084816.1"
"522",0,3.39912432232187,0.497,0.058,0,"2","ENPP1"
"523",0,4.31458407214267,0.488,0.05,0,"2","BANK1"
"524",0,3.86429474696377,0.532,0.112,0,"2","CLU"
"525",0,7.36651504218046,0.42,0.009,0,"2","CHAD"
"526",0,4.78788313286911,0.45,0.04,0,"2","FMOD"
"527",0,2.68275021143553,0.504,0.098,0,"2","RFTN2"
"528",0,5.73671101012384,0.433,0.029,0,"2","LVRN"
"529",0,2.58914289030242,0.493,0.091,0,"2","GALNT18"
"530",0,2.84010891107642,0.475,0.074,0,"2","EDIL3"
"531",0,10.1798900171893,0.402,0.002,0,"2","COL2A1"
"532",0,6.99449404997731,0.407,0.011,0,"2","ECRG4"
"533",0,4.16597013327701,0.432,0.039,0,"2","CDO1"
"534",0,3.67992247097553,0.447,0.054,0,"2","PMEPA1"
"535",0,6.46614444632609,0.401,0.009,0,"2","SHC4"
"536",0,2.59145506706456,0.468,0.082,0,"2","DYNC1I1"
"537",0,9.00360605091774,0.388,0.002,0,"2","CLEC3A"
"538",0,3.20224596816523,0.44,0.055,0,"2","TMEM45A"
"539",0,6.63731440509529,0.386,0.007,0,"2","SCUBE1"
"540",0,2.98629479964768,0.46,0.082,0,"2","ARMC9"
"541",0,3.39149063115376,0.428,0.055,0,"2","LINC00632"
"542",0,4.29966074516463,0.396,0.025,0,"2","SUSD5"
"543",0,3.2663645283956,0.437,0.069,0,"2","DDAH1"
"544",0,3.31173891148362,0.403,0.043,0,"2","FXYD6"
"545",0,3.68779940123004,0.388,0.037,0,"2","WSCD2"
"546",0,3.85922927984608,0.386,0.036,0,"2","AL136418.1"
"547",0,4.06576318541864,0.403,0.059,0,"2","LUM"
"548",0,3.77750157584456,0.38,0.036,0,"2","CSPG4"
"549",0,3.12796365615108,0.385,0.042,0,"2","B4GALNT3"
"550",0,3.83809236390166,0.369,0.03,0,"2","GALNT8"
"551",0,8.29406720232249,0.339,0.001,0,"2","SSTR5-AS1"
"552",0,4.22872485355662,0.357,0.021,0,"2","SOX9-AS1"
"553",0,2.81884833151744,0.381,0.046,0,"2","GLDN"
"554",0,4.03547890463002,0.357,0.034,0,"2","ACADL"
"555",0,5.79677797555695,0.33,0.009,0,"2","MELTF"
"556",0,8.26599568313015,0.321,0.001,0,"2","LNCNEF"
"557",0,4.17938042096219,0.368,0.05,0,"2","CCN2"
"558",0,4.93656925192391,0.335,0.018,0,"2","FGF1"
"559",0,3.64746326962563,0.361,0.047,0,"2","BGN"
"560",0,4.64164421982,0.331,0.02,0,"2","GINS3"
"561",0,3.20433884212682,0.346,0.043,0,"2","CERCAM"
"562",0,3.53508047749276,0.323,0.026,0,"2","NRK"
"563",0,7.26428788597058,0.314,0.019,0,"2","CYTL1"
"564",0,3.35344851629776,0.324,0.029,0,"2","MKX"
"565",0,4.87691463753741,0.304,0.016,0,"2","PDPN"
"566",0,3.06825569637109,0.322,0.036,0,"2","PTH1R"
"567",0,8.11287084334206,0.286,0.002,0,"2","GRIA2"
"568",0,3.71370769002614,0.314,0.031,0,"2","EPS8L2"
"569",0,4.04276406792824,0.304,0.024,0,"2","PPP1R3C"
"570",0,8.86229156561239,0.272,0.001,0,"2","AC016573.1"
"571",0,5.83063523754726,0.277,0.011,0,"2","FGFBP2"
"572",0,5.59857077953178,0.276,0.011,0,"2","ITIH6"
"573",0,4.96412540257401,0.284,0.019,0,"2","SCRG1"
"574",0,5.78143193958537,0.261,0.012,0,"2","SPP1"
"575",0,4.14786397594479,0.268,0.02,0,"2","FRMPD4"
"576",0,5.38572466867978,0.251,0.006,0,"2","COL11A2"
"577",0,5.00879082750038,0.253,0.008,0,"2","MDFI"
"578",0,5.56981133896273,0.251,0.006,0,"2","LAMC3"
"579",0,4.43659781928192,0.256,0.017,0,"2","KCNK5"
"580",0,3.69671349061452,0.251,0.017,0,"2","GLIS1"
"581",0,4.96306544586803,0.874,0.046,0,"3","IL7R"
"582",0,3.45695593557617,0.883,0.064,0,"3","BCL11B"
"583",0,3.08156126003397,0.88,0.074,0,"3","CD247"
"584",0,2.76318454486112,0.986,0.2,0,"3","PTPRC"
"585",0,2.9241217409199,0.969,0.184,0,"3","RPL39"
"586",0,3.22047574079441,0.955,0.174,0,"3","RPL36"
"587",0,3.23001024305256,0.949,0.171,0,"3","RPS13"
"588",0,3.69722706270604,0.835,0.06,0,"3","LINC00861"
"589",0,3.46344561832879,0.963,0.188,0,"3","RPS15A"
"590",0,3.17865136198362,0.935,0.163,0,"3","FAU"
"591",0,3.5120969656893,0.944,0.175,0,"3","RPL19"
"592",0,3.11617444808821,0.981,0.215,0,"3","RPS28"
"593",0,3.2610465720771,0.935,0.17,0,"3","RPL18A"
"594",0,3.94669436346596,0.815,0.05,0,"3","CD2"
"595",0,3.32439010130638,0.957,0.192,0,"3","RPS18"
"596",0,3.24931431205891,0.972,0.208,0,"3","RPL28"
"597",0,3.39278619295056,0.905,0.142,0,"3","BTG1"
"598",0,3.16761941997713,0.947,0.185,0,"3","RPS7"
"599",0,3.4449261905503,0.966,0.204,0,"3","RPS27A"
"600",0,3.25933117046578,0.935,0.174,0,"3","RPS15"
"601",0,3.77433895210619,0.973,0.213,0,"3","RPS27"
"602",0,3.20843842984144,0.94,0.182,0,"3","RPL35A"
"603",0,2.40338525094761,0.924,0.166,0,"3","SKAP1"
"604",0,3.37127903729682,0.965,0.208,0,"3","RPS12"
"605",0,2.95001170804063,0.95,0.193,0,"3","RPS23"
"606",0,3.25904384829572,0.977,0.223,0,"3","RPL34"
"607",0,3.31502533671243,0.921,0.167,0,"3","RPL18"
"608",0,4.41057016999468,0.788,0.036,0,"3","CD3E"
"609",0,3.2967028730091,0.955,0.204,0,"3","RPS14"
"610",0,3.22629231862986,0.92,0.169,0,"3","RPS4X"
"611",0,2.83400070850793,0.93,0.181,0,"3","TMSB10"
"612",0,3.1486745640644,0.844,0.095,0,"3","TC2N"
"613",0,3.42278644436714,0.958,0.21,0,"3","RPL32"
"614",0,3.09044897662313,0.935,0.188,0,"3","RPL26"
"615",0,3.09327074558261,0.957,0.21,0,"3","RPS3A"
"616",0,3.04880131153409,0.958,0.212,0,"3","RPLP2"
"617",0,3.36137557775793,0.891,0.147,0,"3","RPS10"
"618",0,2.81255058951189,0.942,0.198,0,"3","RPL12"
"619",0,4.48570568909875,0.793,0.05,0,"3","CD52"
"620",0,3.17993918809378,0.941,0.198,0,"3","RPS21"
"621",0,3.49094743471416,0.97,0.228,0,"3","RPS29"
"622",0,3.25715358581126,0.921,0.182,0,"3","RPL23A"
"623",0,3.5234685603936,0.927,0.189,0,"3","RPL14"
"624",0,3.03994818627898,0.903,0.166,0,"3","HLA-C"
"625",0,2.82853777818837,0.965,0.228,0,"3","HLA-B"
"626",0,3.5023549646447,0.962,0.225,0,"3","RPL30"
"627",0,2.94577901277491,0.964,0.228,0,"3","RPS8"
"628",0,3.39242121828772,0.929,0.193,0,"3","RPS3"
"629",0,4.56974233832177,0.767,0.031,0,"3","CD3D"
"630",0,3.17777246838488,0.93,0.195,0,"3","RPS2"
"631",0,3.34354122457355,0.964,0.229,0,"3","RPL11"
"632",0,3.59574131778158,0.788,0.054,0,"3","ITK"
"633",0,3.38684783505558,0.906,0.172,0,"3","RPS16"
"634",0,3.00947965365041,0.942,0.211,0,"3","RPL17"
"635",0,2.97420195275074,0.928,0.198,0,"3","RPL9"
"636",0,3.0673148348419,0.916,0.186,0,"3","RPL7A"
"637",0,3.28206828189669,0.983,0.254,0,"3","RPL13"
"638",0,3.36484229330121,0.926,0.198,0,"3","RPS25"
"639",0,3.15766081316053,0.894,0.166,0,"3","RPL38"
"640",0,3.03845577721121,0.908,0.181,0,"3","RPL24"
"641",0,3.008999399336,0.974,0.249,0,"3","TMSB4X"
"642",0,2.92010535274735,0.898,0.174,0,"3","RPL15"
"643",0,4.55104897956556,0.756,0.034,0,"3","TRAC"
"644",0,3.2994441798513,0.873,0.153,0,"3","RPL29"
"645",0,3.37085899095779,0.776,0.056,0,"3","CAMK4"
"646",0,3.07272444351404,0.942,0.222,0,"3","RPL6"
"647",0,3.37503995777371,0.894,0.174,0,"3","RPL3"
"648",0,2.71763402241642,0.966,0.248,0,"3","RPLP1"
"649",0,2.70943513131428,0.886,0.168,0,"3","UBA52"
"650",0,2.77394499706717,0.945,0.228,0,"3","RPS6"
"651",0,3.31100323187037,0.897,0.181,0,"3","RPSA"
"652",0,3.27742660808157,0.858,0.142,0,"3","RPS5"
"653",0,2.76793158328586,0.894,0.179,0,"3","HLA-E"
"654",0,3.64076252325306,0.787,0.073,0,"3","CD48"
"655",0,2.74525376529848,0.915,0.202,0,"3","RPL22"
"656",0,2.66559141581267,0.793,0.08,0,"3","CD96"
"657",0,2.77788098747664,0.912,0.199,0,"3","HLA-A"
"658",0,2.87571317822765,0.897,0.185,0,"3","RPL8"
"659",0,2.16369798638518,0.897,0.186,0,"3","ATP5F1E"
"660",0,2.87408614468293,0.869,0.158,0,"3","RPL27"
"661",0,3.08574998559308,0.857,0.146,0,"3","MYL12A"
"662",0,2.16771897231867,0.934,0.225,0,"3","RIPOR2"
"663",0,3.29204272212949,0.912,0.203,0,"3","RPS19"
"664",0,3.0943833299797,0.943,0.235,0,"3","RPL37"
"665",0,3.27964530351668,0.87,0.166,0,"3","RPL10A"
"666",0,4.03996711904378,0.753,0.049,0,"3","IL32"
"667",0,2.52839964992591,0.886,0.183,0,"3","RPS11"
"668",0,2.66163204690152,0.873,0.173,0,"3","RPS20"
"669",0,2.7226328632316,0.923,0.224,0,"3","RPL13A"
"670",0,3.07257292401481,0.942,0.243,0,"3","RPL21"
"671",0,2.87785286881692,0.856,0.158,0,"3","TMA7"
"672",0,3.16741655658691,0.751,0.054,0,"3","THEMIS"
"673",0,2.04630883957097,0.867,0.17,0,"3","RPL7"
"674",0,3.0662337409345,0.819,0.123,0,"3","COX7C"
"675",0,2.88398586847768,0.88,0.184,0,"3","RPL35"
"676",0,3.23635386837687,0.953,0.257,0,"3","TPT1"
"677",0,2.69779689904781,0.926,0.231,0,"3","RPL37A"
"678",0,2.75490711497916,0.881,0.186,0,"3","RPL27A"
"679",0,3.56543548439539,0.955,0.26,0,"3","RPL10"
"680",0,1.90726887468691,0.906,0.213,0,"3","PRKCH"
"681",0,2.9807595943543,0.838,0.145,0,"3","EEF1B2"
"682",0,2.75234977937659,0.813,0.123,0,"3","SH3BGRL3"
"683",0,2.88128616863524,0.873,0.183,0,"3","RPL36A"
"684",0,3.13929897209243,0.906,0.22,0,"3","RPL5"
"685",0,3.19767673373279,0.806,0.12,0,"3","RPL36AL"
"686",0,2.69275243311507,0.805,0.121,0,"3","CD53"
"687",0,2.86617580332801,0.787,0.104,0,"3","TRAF3IP3"
"688",0,4.40442941763413,0.715,0.033,0,"3","CD3G"
"689",0,1.934703272587,0.863,0.182,0,"3","FYB1"
"690",0,2.20225715810297,0.833,0.153,0,"3","LCP1"
"691",0,3.44062008389569,0.991,0.311,0,"3","B2M"
"692",0,2.29490960711899,0.957,0.279,0,"3","RPS24"
"693",0,1.97291085517036,0.835,0.158,0,"3","EMB"
"694",0,2.28265146075495,0.887,0.212,0,"3","ETS1"
"695",0,2.64618587137024,0.817,0.142,0,"3","ARHGDIB"
"696",0,3.09283496714641,0.752,0.078,0,"3","STAT4"
"697",0,2.85031685207599,0.808,0.135,0,"3","HINT1"
"698",0,2.05991084479741,0.976,0.304,0,"3","ARHGAP15"
"699",0,2.60420829083893,0.883,0.212,0,"3","PARP8"
"700",0,4.1990848962023,0.709,0.04,0,"3","TRBC2"
"701",0,3.10677924711142,0.806,0.139,0,"3","TOMM7"
"702",0,3.00307356651111,0.978,0.313,0,"3","EEF1A1"
"703",0,3.03056511947682,0.731,0.066,0,"3","HCST"
"704",0,3.00808157607721,0.769,0.105,0,"3","OST4"
"705",0,2.83703515671486,0.881,0.219,0,"3","NACA"
"706",0,3.37132638563083,0.73,0.068,0,"3","CYTIP"
"707",0,1.92324269693487,0.876,0.218,0,"3","DOCK10"
"708",0,3.22861986421504,0.709,0.052,0,"3","LCK"
"709",0,2.36541431669158,0.802,0.146,0,"3","PFN1"
"710",0,2.93670299659982,0.77,0.115,0,"3","COMMD6"
"711",0,2.96860692778945,0.814,0.159,0,"3","SARAF"
"712",0,2.35236534280018,0.824,0.169,0,"3","RPL23"
"713",0,2.91989925336908,0.848,0.195,0,"3","RPS9"
"714",0,3.13075087428742,0.981,0.33,0,"3","RPL41"
"715",0,2.61141391294083,0.879,0.228,0,"3","EIF1"
"716",0,4.92182867518461,0.68,0.032,0,"3","LTB"
"717",0,1.86570321946242,0.805,0.157,0,"3","RPS17"
"718",0,1.86224855671567,0.866,0.22,0,"3","PITPNC1"
"719",0,2.39367217459362,0.842,0.196,0,"3","S100A4"
"720",0,2.8233333162477,0.76,0.115,0,"3","AL627171.2"
"721",0,2.86039708405332,0.758,0.114,0,"3","UQCRB"
"722",0,2.47556816191111,0.85,0.207,0,"3","CALM1"
"723",0,1.70301167118121,0.945,0.303,0,"3","ACTB"
"724",0,2.3051179321781,0.72,0.083,0,"3","CARD11"
"725",0,1.84471478710061,0.837,0.202,0,"3","INPP4B"
"726",0,2.155727782903,0.942,0.308,0,"3","PTMA"
"727",0,2.79653631448292,0.817,0.185,0,"3","RACK1"
"728",0,2.66747176202844,0.72,0.089,0,"3","RHOH"
"729",0,2.18081277279811,0.791,0.161,0,"3","SLC38A1"
"730",0,3.15101182991022,0.71,0.082,0,"3","GIMAP7"
"731",0,2.55323261722789,0.791,0.164,0,"3","EEF1G"
"732",0,2.33250647487117,0.771,0.144,0,"3","CFL1"
"733",0,1.71926299121441,0.921,0.298,0,"3","ANKRD44"
"734",0,1.56285714038257,0.843,0.222,0,"3","FTL"
"735",0,2.09997395305263,0.823,0.203,0,"3","SERF2"
"736",0,2.68683056894351,0.749,0.131,0,"3","BTF3"
"737",0,2.30571530890347,0.753,0.135,0,"3","SRP14"
"738",0,2.08311384503779,0.805,0.191,0,"3","STK17B"
"739",0,2.5055269766388,0.795,0.182,0,"3","TTC39C"
"740",0,1.99745618625412,0.848,0.238,0,"3","FTH1"
"741",0,2.98320329332883,0.733,0.123,0,"3","RPS4Y1"
"742",0,3.59003626520811,0.662,0.054,0,"3","ARL4C"
"743",0,2.56899284406076,0.767,0.159,0,"3","RPL4"
"744",0,2.31733556293042,0.737,0.131,0,"3","PRKCQ"
"745",0,2.42117167229655,0.745,0.14,0,"3","MYL12B"
"746",0,2.41372018441208,0.809,0.206,0,"3","EEF1D"
"747",0,2.44924182773006,0.797,0.194,0,"3","RPLP0"
"748",0,2.07388836962093,0.813,0.21,0,"3","EVL"
"749",0,1.97600923104056,0.836,0.234,0,"3","ACTG1"
"750",0,2.09586688313281,0.786,0.185,0,"3","PPIA"
"751",0,2.45415780217927,0.79,0.19,0,"3","PFDN5"
"752",0,2.92993337746433,0.699,0.099,0,"3","LEPROTL1"
"753",0,1.8885999370246,0.866,0.267,0,"3","STK4"
"754",0,2.47491624035097,0.774,0.176,0,"3","NPM1"
"755",0,2.50987888296133,0.727,0.129,0,"3","SLFN5"
"756",0,1.7710558321708,0.924,0.329,0,"3","CDC42SE2"
"757",0,2.0299648207119,0.727,0.132,0,"3","LCP2"
"758",0,1.98160201880461,0.772,0.178,0,"3","ANK3"
"759",0,3.48414009970402,0.648,0.054,0,"3","PCED1B-AS1"
"760",0,2.68616360956497,0.678,0.088,0,"3","CORO1A"
"761",0,2.21095031696348,0.751,0.161,0,"3","ATP5MG"
"762",0,2.895990125464,0.664,0.075,0,"3","GPRIN3"
"763",0,2.31815013005847,0.67,0.081,0,"3","SLFN12L"
"764",0,2.47718717759282,0.935,0.348,0,"3","TXNIP"
"765",0,2.57014339260837,0.684,0.097,0,"3","MIF"
"766",0,3.37598442534116,0.638,0.051,0,"3","SCML4"
"767",0,2.36992829857829,0.669,0.083,0,"3","IKZF3"
"768",0,2.64959876614547,0.671,0.085,0,"3","CD37"
"769",0,4.12863637039627,0.619,0.033,0,"3","SPOCK2"
"770",0,1.98875932520502,0.814,0.228,0,"3","H3F3B"
"771",0,3.14837152186948,0.651,0.066,0,"3","GIMAP4"
"772",0,1.69243167995379,0.757,0.172,0,"3","FAM107B"
"773",0,2.79195386067454,0.653,0.068,0,"3","GRAP2"
"774",0,1.92125351204827,0.759,0.175,0,"3","RPS26"
"775",0,1.60784848000684,0.733,0.151,0,"3","CYBA"
"776",0,1.94747402784158,0.735,0.155,0,"3","SEPTIN6"
"777",0,1.86899875362899,0.788,0.211,0,"3","CLEC2D"
"778",0,2.62316058888643,0.681,0.104,0,"3","UBL5"
"779",0,3.23315723156086,0.664,0.089,0,"3","NOP53"
"780",0,2.37510145734196,0.826,0.251,0,"3","RPL31"
"781",0,2.80409782383982,0.653,0.08,0,"3","RAC2"
"782",0,1.62763763941109,0.741,0.168,0,"3","OAZ1"
"783",0,1.76993368533963,0.924,0.356,0,"3","CCND3"
"784",0,2.39002547516992,0.681,0.114,0,"3","GMFG"
"785",0,2.58909126337224,0.673,0.108,0,"3","HLA-F"
"786",0,2.96034970477086,0.667,0.103,0,"3","LDHB"
"787",0,2.33700933425643,0.7,0.137,0,"3","COX6C"
"788",0,3.78042044422175,0.61,0.048,0,"3","IL2RG"
"789",0,2.19064769463058,0.705,0.145,0,"3","EEF2"
"790",0,2.45881767018412,0.693,0.134,0,"3","HSPA8"
"791",0,2.3610134502362,0.653,0.096,0,"3","LAPTM5"
"792",0,2.03029567050287,0.734,0.177,0,"3","ATP5MC2"
"793",0,2.54108171791937,0.667,0.114,0,"3","SYTL3"
"794",0,3.70957517934474,0.583,0.032,0,"3","CD6"
"795",0,3.34731105664425,0.602,0.052,0,"3","TCF7"
"796",0,2.28914992743718,0.665,0.117,0,"3","NDUFA4"
"797",0,2.94968856306552,0.641,0.095,0,"3","FXYD5"
"798",0,1.98972570957066,0.717,0.173,0,"3","SUB1"
"799",0,2.12145740353033,0.727,0.184,0,"3","OXNAD1"
"800",0,2.07053314936887,0.681,0.141,0,"3","AKNA"
"801",0,3.03522671949397,0.598,0.059,0,"3","CXCR4"
"802",0,2.91902348533417,0.587,0.048,0,"3","AC016074.2"
"803",0,2.30617245737031,0.669,0.132,0,"3","COX4I1"
"804",0,2.17493421011531,0.69,0.153,0,"3","PNRC1"
"805",0,1.96315354793474,0.71,0.176,0,"3","HSP90AB1"
"806",0,2.35682226328124,0.673,0.14,0,"3","TLE5"
"807",0,2.54524703003142,0.591,0.061,0,"3","PYHIN1"
"808",0,1.94722100875916,0.645,0.115,0,"3","BIN2"
"809",0,1.93674682422709,0.694,0.164,0,"3","S100A10"
"810",0,2.51108419396033,0.601,0.072,0,"3","TRG-AS1"
"811",0,2.8190587528013,0.607,0.078,0,"3","ACAP1"
"812",0,2.0690996013281,0.645,0.117,0,"3","TMC8"
"813",0,2.2139488008377,0.619,0.092,0,"3","CYFIP2"
"814",0,2.26776033446675,0.67,0.143,0,"3","SNHG6"
"815",0,1.92433148569683,0.674,0.148,0,"3","GNG2"
"816",0,2.27038595396969,0.648,0.125,0,"3","EMP3"
"817",0,2.97045087431572,0.574,0.051,0,"3","ZNF831"
"818",0,2.0726745398774,0.67,0.15,0,"3","UBC"
"819",0,1.95750444517023,0.644,0.128,0,"3","MGAT4A"
"820",0,2.2271100994197,0.634,0.119,0,"3","UQCR11"
"821",0,3.1347310438461,0.559,0.05,0,"3","RCAN3"
"822",0,2.51692976355195,0.602,0.093,0,"3","HELB"
"823",0,3.02638178214585,0.567,0.058,0,"3","RASGRP1"
"824",0,1.95551131449718,0.622,0.115,0,"3","SORL1"
"825",0,1.9471651391727,0.619,0.113,0,"3","PAG1"
"826",0,3.53625580934957,0.545,0.041,0,"3","PLAAT4"
"827",0,3.22616097128211,0.571,0.067,0,"3","C12orf57"
"828",0,4.39033829729706,0.524,0.021,0,"3","TRAT1"
"829",0,2.35000316302649,0.593,0.09,0,"3","SSR4"
"830",0,2.66607513931413,0.588,0.086,0,"3","SNRPD2"
"831",0,2.71015560370109,0.594,0.092,0,"3","PPDPF"
"832",0,2.57596416812395,0.599,0.097,0,"3","SLC25A6"
"833",0,2.51424798237709,0.595,0.095,0,"3","MZT2B"
"834",0,3.32910506538043,0.553,0.053,0,"3","ABRACL"
"835",0,3.82912994446325,0.533,0.033,0,"3","CD69"
"836",0,2.13803049819329,0.631,0.131,0,"3","ZFAS1"
"837",0,2.43283452951201,0.599,0.101,0,"3","SSR2"
"838",0,2.66812652613203,0.577,0.08,0,"3","PSMB9"
"839",0,2.5218696128451,0.592,0.096,0,"3","PSME1"
"840",0,2.12974366105599,0.595,0.101,0,"3","SLA"
"841",0,1.73555282429701,0.598,0.104,0,"3","ITGAL"
"842",0,2.5761914786598,0.566,0.077,0,"3","LIMD2"
"843",0,3.15430306698851,0.549,0.062,0,"3","PIK3IP1"
"844",0,2.1642307314362,0.592,0.105,0,"3","BTN3A2"
"845",0,3.45228212141074,0.533,0.047,0,"3","PRKCQ-AS1"
"846",0,2.27543678473771,0.593,0.11,0,"3","ATP6V1G1"
"847",0,2.33465628495067,0.61,0.128,0,"3","GSTK1"
"848",0,2.3755505855197,0.573,0.091,0,"3","NDUFA1"
"849",0,3.1067572377662,0.531,0.053,0,"3","GIMAP1"
"850",0,1.84887572047045,0.581,0.105,0,"3","FGD3"
"851",0,3.05548098939985,0.538,0.065,0,"3","APRT"
"852",0,2.81459407005194,0.514,0.041,0,"3","CCL5"
